G217B gene name	G217B Annotation	G217B transcript	G217B predicted gene	G217B Pfam accession	G217B Pfam name	G217B Pfam description	Y footprint FPKM	H footprint FPKM	Y mRNA FPKM	H mRNA FPKM	Y footprint counts	H footprint counts	Y mRNA counts	H mRNA counts	Longer Leader	Leader Category	Y TE	H TE	mRNA Y/H
	serine/threonine protein kinase	ucsf_hc.01_1.G217B.11802	HISTO_ZZ.Contig127a.Fgenesh_Neurospora.35.final_new	PF07714.12|PF00069.20	Pkinase_Tyr|Pkinase	Protein tyrosine kinase|Protein kinase domain	6.409856455699625	6.505419078719304	6.256335923941108	6.118785560372104	573.0	479.0	765.0	578.0			0.6639953865604586	0.9398529457341205	0.00846157874819653
		ucsf_hc.01_1.G217B.04581						-1.7002896558477292	3.9143519086382725	3.2269954897617295	0.0	1.0	93.0	48.0					0.5582676340557362
		ucsf_hc.01_1.G217B.12205					-0.5689349347178908	1.3700996720436687	6.899538913992786	7.524064597392673	1.0	3.0	263.0	337.0			-6.9579989939087366	-5.600745497962084	-0.753614468220694
		ucsf_hc.01_1.G217B.07683		PF01956.11|PF13815.1|PF02993.9|PF03938.9	DUF106|Dzip-like_N|MCPVI|OmpH	Integral membrane protein DUF106|Iguana/Dzip1-like DAZ-interacting protein N-terminal|Minor capsid protein VI|Outer membrane protein (OmpH-like)	2.891969573318282	3.930539853630756	5.353373298775996	8.055969874329985	28.0	45.0	229.0	1239.0			-1.950928870655773	-3.5722105933123087	-2.831685360374796
	 flavin-containing monooxygenase, fmo5 	ucsf_hc.01_1.G217B.04218	HISTO_FO.Contig19.eannot.1032.final_new	PF00743.14	FMO-like	Flavin-binding monooxygenase-like	2.425505539940209	4.8462486856259	3.3598525513957553	5.278769139485781	37.0	155.0	105.0	330.0			-0.42387215665360545	0.12069897352704029	-2.0480053729108323
	protein of unknown function	ucsf_hc.01_1.G217B.06919	HISTO_KF.Contig597-snap.63.final_new	PF00646.28|PF12937.2	F-box|F-box-like	F-box domain|F-box-like		6.813657211332562	4.3963273106195855	6.85121555315941	0.0	470.0	167.0	761.0				0.5156610855600734	-2.583977027360631
		ucsf_hc.01_1.G217B.03061		PF11921.3	DUF3439	Domain of unknown function (DUF3439)	3.422844558477141	3.220523315993159	5.692359005385047	5.090092963746331	25.0	17.0	179.0	98.0			-1.7590395921059647		0.4731772568179089
	serine/threonine protein kinase	ucsf_hc.01_1.G217B.11497	HISTO_ZW.Contig245.Fgenesh_Aspergillus.40.final_new	PF00069.20	Pkinase	Protein kinase domain	1.466371934018062	0.44193241680473533	6.457581920665523	4.970121607004372	13.0	5.0	614.0	182.0			-4.480735131845519	-3.974969762812716	1.358371528840344
		ucsf_hc.01_1.G217B.04110					5.651978557692645	-0.01631714929540725	6.773411121748686	4.573933009036481	65.0	1.0	210.0	38.0			-0.6109577092541003		2.070389327891398
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01418	HISTO_CH.Contig27.eannot.1026.final_new	PF12697.2|PF00561.15|PF12695.2|PF06821.8	Abhydrolase_6|Abhydrolase_1|Abhydrolase_5|Ser_hydrolase	Alpha/beta hydrolase family|alpha/beta hydrolase fold|Alpha/beta hydrolase family|Serine hydrolase	4.254845535252825	4.184777934907132	5.291870294801924	4.549749318740634	212.0	158.0	646.0	321.0			-0.5265499047471578	0.1882480435534184	0.6130321912404826
DLD2	D-lactate dehydrogenase 2, mitochondrial precursor	ucsf_hc.01_1.G217B.02115	HISTO_DF.Contig537.fgenesh_plus.23.final_new	PF02913.14|PF01565.18|PF13710.1	FAD-oxidase_C|FAD_binding_4|ACT_5	FAD linked oxidases, C-terminal domain|FAD binding domain|ACT domain	6.593990926054712	4.978436681138634	6.178615181965919	5.292941381887174	1128.0	288.0	1256.0	565.0			0.9258505988907335	0.23871472663838045	0.7565850152579383
		ucsf_hc.01_1.G217B.00508		PF15534.1|PF02950.12	Toxin_56|Conotoxin	Putative toxin 56|Conotoxin	0.1509571460893738	1.5050292521297772	4.770336564387764	5.417207505349028	2.0	4.0	73.0	95.0					-0.7759597257820703
	 no significant blast hit, 73aa 	ucsf_hc.01_1.G217B.00500	HISTO_AZ.Contig47.Fgenesh_histo.159.final_new				3.578495428937335	2.195601940811532	4.875946752348364	4.883699422541565	20.0	6.0	73.0	61.0					-0.13684145501400824
RPS15	40S ribosomal protein S15	ucsf_hc.01_1.G217B.07649	HISTO_LF.Contig359.eannot.2091.final_new	PF00203.16|PF12320.3	Ribosomal_S19|SbcD_C	Ribosomal protein S19|Type 5 capsule protein repressor C-terminal domain	9.921345741793031	10.04181609566818	9.404056165664683	9.645463631969232	3144.0	2674.0	3262.0	3205.0			1.0277644309302896	0.9495718910858688	-0.3704962511253562
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01855	HISTO_DA.Contig93-snap.262.final_new				-1.3465425133814428	0.3294576875463227	6.230217270979161	6.127929367082621	2.0	5.0	567.0	439.0			-7.0662849295586625	-5.245252252149378	-0.026800880924267467
	glutamine amidotransferase subunit pdxT	ucsf_hc.01_1.G217B.09972	HISTO_ZL.Contig658.Fgenesh_histo.12.final_new	PF13410.1	GST_C_2	Glutathione S-transferase, C-terminal domain	-0.7064384584678257	1.2325961482937342	4.852399417895515	4.8968468880693985	2.0	6.0	140.0	120.0			-5.0483630215614		-0.1735362549946906
	acetyltransferase	ucsf_hc.01_1.G217B.05558	HISTO_GY.Contig460.Fgenesh_Neurospora.137.final_new				-0.3938482281597996	1.5451863786017601	6.495138249895872	7.677585954115831	1.0	3.0	176.0	332.0			-6.378511623253731	-5.579180148127151	-1.3115364890407664
	 amyloid beta-peptide binding protein, 3-hydroxyacyl-CoA dehydrogenase type-II 	ucsf_hc.01_1.G217B.00665	HISTO_AZ.Contig47.eannot.1645.final_new	PF00106.20|PF08659.5|PF13561.1	adh_short|KR|adh_short_C2	short chain dehydrogenase|KR domain|Enoyl-(Acyl carrier protein) reductase	5.136908141952535	1.9974407750353766	6.598135221689453	4.699166220229705	214.0	19.0	875.0	195.0			-0.9507522249349765	-2.1485060178074074	1.7698802166389411
	thioredoxin reductase	ucsf_hc.01_1.G217B.00039	HISTO_AL.Contig313.eannot.1013.final_new				8.858933993332922	8.382998142105686	8.49083086235588	8.611540910602486	2391.0	1345.0	2751.0	2486.0			0.8785779857789833	0.3246766588901213	-0.24979883306741257
ACH1	acyl-CoA carboxylate CoA-transferase Ach1	ucsf_hc.01_1.G217B.04609	HISTO_GI.Contig382.eannot.1300.final_new	PF02550.10|PF13336.1|PF01144.18	AcetylCoA_hydro|AcetylCoA_hyd_C|CoA_trans	Acetyl-CoA hydrolase/transferase N-terminal domain|Acetyl-CoA hydrolase/transferase C-terminal domain|Coenzyme A transferase	5.0978216571669135	2.855526499213911	4.942414015864131	3.9416684093094814	381.0	63.0	508.0	211.0			0.6658824961047238	-0.5329224827086496	0.8716568217338425
		ucsf_hc.01_1.G217B.03556						1.8555264992139104	6.640667500762352	7.8320551638432185	0.0	6.0	314.0	596.0				-5.423309237242387	-1.3204764479016733
		ucsf_hc.01_1.G217B.08830						0.1595326861040103	5.212295362981897	6.041014142100344	0.0	1.0	63.0	93.0					-0.9578075639392534
	vacuolar protein sorting protein 62	ucsf_hc.01_1.G217B.01475	HISTO_DA.Contig93.Fgenesh_histo.231.final_new	PF06101.6|PF06980.6	DUF946|DUF1302	Plant protein of unknown function (DUF946)|Protein of unknown function (DUF1302)	6.115956670200969	1.45062337706878	6.727739991616401	3.401755264632606	973.0	30.0	2208.0	183.0			-0.10130846661349091	-1.3979124601769053	3.196895942162988
		ucsf_hc.01_1.G217B.09047						-0.35236635242742237	4.60575945031239	5.3822737152396405	0.0	1.0	59.0	84.0					-0.9056030497480574
RPH1	DNA damage-responsive transcriptional repressor RPH1, jumonji family transcription factor	ucsf_hc.01_1.G217B.12172	HISTO_ZZ.Contig127c.Fgenesh_histo.115.final_new	PF02373.17|PF13832.1|PF13771.1|PF02375.12	JmjC|zf-HC5HC2H_2|zf-HC5HC2H|JmjN	JmjC domain, hydroxylase|PHD-zinc-finger like domain|PHD-like zinc-binding domain|jmjN domain	6.458353546309008	6.011000227241844	5.7890227412169235	5.996156386602988	2853.0	1637.0	2664.0	2556.0			1.1798056598940252	0.5680632680257771	-0.33622243020687126
	no significant blast hit	ucsf_hc.01_1.G217B.10655	HISTO_ZT.Contig174.Fgenesh_histo.81.final_new				-1.0095075261038722		4.2780283284420735	5.686887224824834	1.0	0.0	58.0	128.0					-1.5379476812035673
	conserved protein of unknown function	ucsf_hc.01_1.G217B.08032	HISTO_LL.Contig1.Fgenesh_histo.10.final_new	PF13574.1	Reprolysin_2	Metallo-peptidase family M12B Reprolysin-like	8.426741317170848	8.49656767338158	8.879820458650254	9.100397627471938	1247.0	1024.0	2535.0	2455.0			0.05739571332253446	-0.05061052670343713	-0.3496659536424911
	retrovirus polyprotein	ucsf_hc.01_1.G217B.08030	HISTO_LL.Contig1.Fgenesh_histo.3.final_new					-1.0044430490071155	2.071039704370855	5.326564282653353	0.0	1.0	16.0	127.0				-5.777787904273547	-3.3846133631033046
	conserved protein of unknown function	ucsf_hc.01_1.G217B.00311	HISTO_AL.Contig320.Fgenesh_histo.17.final_new				-0.7883800720040018	0.7880844553728497	6.440996036786568	6.890057548450581	6.0	14.0	1337.0	1517.0			-6.718901253988628	-5.5487536656908105	-0.5781502964848197
	 NUDIX domain-containing protein,	ucsf_hc.01_1.G217B.03526	HISTO_EA.Contig33.eannot.1626.final_new	PF00293.23	NUDIX	NUDIX domain	-0.07627653831657324	5.644117781969646	-2.6467216788981993	5.012435635390893	4.0	165.0	1.0	168.0				1.184901573965674	-7.788246099109899
	amino acid permease	ucsf_hc.01_1.G217B.10929	HISTO_ZT.Contig181.Fgenesh_Aspergillus.60.final_new	PF13520.1|PF00324.16|PF07850.9|PF11026.3	AA_permease_2|AA_permease|Renin_r|DUF2721	Amino acid permease|Amino acid permease|Renin receptor-like protein|Protein of unknown function (DUF2721)	-1.7204226879035271	3.843102783765826	2.9185855371437968	4.56842910029326	2.0	74.0	74.0	193.0				-0.1721068891405131	-1.7789323479702701
	 trimethyllysine dioxygenase, hydroxysteroid dehydrogenase, peroxisomal dehydratase 	ucsf_hc.01_1.G217B.06733	HISTO_JG.Contig207.eannot.1413.final_new	PF01575.14|PF13452.1|PF03482.8	MaoC_dehydratas|MaoC_dehydrat_N|SIC	MaoC like domain|N-terminal half of MaoC dehydratase|sic protein	4.326984543069624	5.890807631045529	5.756539402487999	5.975798229464221	131.0	303.0	524.0	507.0			-0.9190800046164331	0.46822882896822904	-0.34834761179702944
PEX11	peroxin 11, peroxisomal biogenesis factor	ucsf_hc.01_1.G217B.04831	HISTO_GL.Contig296.eannot.1397.final_new	PF05648.9	PEX11	Peroxisomal biogenesis factor 11 (PEX11)	7.196911779435444	6.959181639274229	6.94527201598328	6.304439575187078	740.0	491.0	923.0	492.0			0.7621146182541056	1.2079614914740722	0.511743655975395
	conserved protein of unknown function	ucsf_hc.01_1.G217B.08506	HISTO_ZH.Contig107.Fgenesh_histo.20.final_new	PF13391.1	HNH_2	HNH endonuclease	5.08600475418585	4.470665180059677	6.979667719450994	6.921073572572428	280.0	143.0	1545.0	1233.0			-1.3831881104632031	-1.8971889651258307	-0.07049463794224131
	 no blast hit, 61aa 	ucsf_hc.01_1.G217B.04011	HISTO_FE.Contig19.eannot.1836.final_new	PF07661.8	MORN_2	MORN repeat variant		-0.01631714929540725	8.621408028303636	7.38670142728045	0.0	1.0	756.0	267.0				-6.849799149188936	1.105617816202379
	 60S ribosomal protein L28, DEAD_2 protein 	ucsf_hc.01_1.G217B.07238	HISTO_KW.Contig49.eannot.1034.final_new	PF00828.14	Ribosomal_L18e	Ribosomal protein L18e/L15	9.670975899985617	10.209965721943805	9.688479434626505	10.18127638955155	2574.0	2926.0	3869.0	4525.0			0.4929713201610535	0.581908759779175	-0.6218857397458528
CTF8	sister chromatid cohesion protein Ctf8	ucsf_hc.01_1.G217B.12123	HISTO_ZZ.Contig127c.Fgenesh_histo.43.final_new	PF09696.5	Ctf8	Ctf8	6.3210378704570775	5.103322864524058	6.487558324041658	5.425837028332181	327.0	110.0	545.0	217.0			0.3439544012173603	0.23070526357879828	0.9326325108886708
	conserved protein of unknown function	ucsf_hc.01_1.G217B.07395	HISTO_LF.Contig359.Fgenesh_Aspergillus.238.final_new	PF04030.9	ALO	D-arabinono-1,4-lactone oxidase	1.3353817172268012	-0.04751177089900148	5.714471509662188	5.0585765274992225	10.0	3.0	309.0	163.0			-3.868614937633445	-4.552868871011303	0.5268061973421583
NTA1	hydrolase, N-terminal amidase, no start met	ucsf_hc.01_1.G217B.11104	HISTO_ZU.Contig65.genewise.141.final_new				5.7985078194218405	5.461907983569972	5.511855644840805	5.971340614293533	92.0	57.0	112.0	128.0			0.7971270293829762	0.04378679666336005	-0.5885737542735345
	RING and UBP finger domain-containing protein	ucsf_hc.01_1.G217B.02202	HISTO_DM.Contig93.Fgenesh_histo.180.final_new				-1.484046037131378	-1.1299739310909742	6.392592048496648	5.578670928043144	1.0	1.0	349.0	165.0			-7.366163230826086	-6.155425431747197	0.6848323356326969
NCR1	vacuolar membrane protein, patched sphingolipid transporter (Ncr1)	ucsf_hc.01_1.G217B.05006	HISTO_GL.Contig296.Fgenesh_Aspergillus.54.final_new	PF02460.13|PF12349.3|PF03176.10	Patched|Sterol-sensing|MMPL	Patched family|Sterol-sensing domain of SREBP cleavage-activation|MMPL family	6.957725520410598	6.874813182097901	6.905374312519015	6.870851679536454	3356.0	2479.0	4806.0	3900.0			0.562826062693524	0.5571809299483679	-0.09456615183824546
	phosphotransferase enzyme family protein	ucsf_hc.01_1.G217B.07609	HISTO_LF.Contig359.Fgenesh_Aspergillus.71.final_new	PF01636.18|PF02958.15|PF01633.15	APH|EcKinase|Choline_kinase	Phosphotransferase enzyme family|Ecdysteroid kinase|Choline/ethanolamine kinase	4.434817200143217	3.416920528796662	3.3277725804018337	3.1091856447419235	132.0	51.0	91.0	65.0			1.6175194745433248		0.08949815083910329
	conserved protein of unknown function	ucsf_hc.01_1.G217B.06652	HISTO_JG.Contig207.Fgenesh_Aspergillus.99.final_new				6.952249082707985	5.965950488907561	6.922788745786913	6.004162784959154	433.0	171.0	630.0	277.0			0.5399351917230129	0.5150071313353282	0.7895371760069523
	 protein of unknown function, DUF3716 superfamily domain-containing protein 	ucsf_hc.01_1.G217B.09833	HISTO_ZL.Contig1161e.eannot.1275.final_new	PF12511.3	DUF3716	Protein of unknown function (DUF3716)	5.695058391085331	5.242474385951683	6.703973044995485	7.21548680521827	516.0	295.0	1542.0	1827.0			-0.49843979910821323	-1.4197929918796666	-0.6406025450435919
		ucsf_hc.01_1.G217B.07235		PF13815.1|PF10523.4|PF11989.3|PF01456.12|PF02993.9|PF11069.3	Dzip-like_N|BEN|Dsl1_C|Mucin|MCPVI|DUF2870	Iguana/Dzip1-like DAZ-interacting protein N-terminal|BEN domain|Retrograde transport protein Dsl1 C terminal|Mucin-like glycoprotein|Minor capsid protein VI|Protein of unknown function (DUF2870)	4.525996577436299	6.659847361181882	5.740383342286138	8.146559915405359	83.0	285.0	286.0	1260.0			-0.7039119100478977	-0.9334931268365558	-2.5352653579400277
	pfs domain-containing protein	ucsf_hc.01_1.G217B.08379	HISTO_ZE.Contig158.Fgenesh_histo.81.final_new	PF13637.1|PF12796.2|PF00023.25|PF13857.1|PF13606.1|PF10408.4	Ank_4|Ank_2|Ank|Ank_5|Ank_3|Ufd2P_core	Ankyrin repeats (many copies)|Ankyrin repeats (3 copies)|Ankyrin repeat|Ankyrin repeats (many copies)|Ankyrin repeat|Ubiquitin elongating factor core	0.19111427256135638	0.6606635960216959	2.749952148924697	3.291231209541072	12.0	13.0	105.0	127.0				-2.077348186132455	-0.6703678454371818
	mitochondrial hypoxia responsive domain-containing protein	ucsf_hc.01_1.G217B.11747	HISTO_ZZ.Contig127a.eannot.1395.final_new	PF04588.8|PF09750.4|PF10785.4	HIG_1_N|DRY_EERY|NADH-u_ox-rdase	Hypoxia induced protein conserved region|Alternative splicing regulator|NADH-ubiquinone oxidoreductase complex I, 21 kDa subunit	6.332937586124004	6.647774528881307	5.232759465541613	5.292366742886503	410.0	399.0	284.0	246.0			1.610652975384332	1.9086272133817248	-0.1886960621656968
MAT1-1	 alpha-box mating type protein of the mating-type locus, mycelia-enriched transcript 	ucsf_hc.01_1.G217B.03319	HISTO_EA.Contig33.eannot.1633.final_new	PF04769.7|PF04174.8	MAT_Alpha1|CP_ATPgrasp_1	Mating-type protein MAT alpha 1|A circularly permuted ATPgrasp	3.0003524970224946	5.396244778757525	5.187934566134905	5.614908955894739	68.0	280.0	460.0	514.0			-1.6771072143104688	0.3345552502497071	-0.5560631745806415
	conserved protein of unknown function	ucsf_hc.01_1.G217B.03320	HISTO_EA.Contig33.Fgenesh_histo.51.final_new				1.6826038322780736	1.7147478434311147	4.934888839640967	2.0570704883194173	20.0	16.0	283.0	32.0			-2.741810152560953		2.748729566500743
	ubiquitin-conjugating enzyme E2	ucsf_hc.01_1.G217B.03448	HISTO_EA.Contig33.eannot.1591.final_new	PF00179.21|PF14461.1|PF05773.17|PF05743.8	UQ_con|Prok-E2_B|RWD|UEV	Ubiquitin-conjugating enzyme|Prokaryotic E2 family B|RWD domain|UEV domain	9.915744128724048	10.415620998571379	8.363877784302408	9.161013918210974	3009.0	3329.0	1524.0	2201.0			2.062341199223581	1.8078265077473255	-0.926224918729373
		ucsf_hc.01_1.G217B.06215						-0.7149364318121306	6.726868535811655	6.219843250344253	0.0	1.0	330.0	193.0				-6.381560254769463	0.37793650064659534
		ucsf_hc.01_1.G217B.00547					2.1733249591178283	-0.1730426529828604	4.821303337669705	3.2136741112638956	13.0	2.0	121.0	33.0			-2.1375035237499356		1.4785404415850025
		ucsf_hc.01_1.G217B.01957					1.0578477416978924	1.8269573470171396	7.1216086208572715	8.585021760195533	3.0	4.0	298.0	683.0			-5.553286024357439	-6.204844985791472	-1.5925019241590679
	 conserved protein of unknown function, yeast-enriched transcript 	ucsf_hc.01_1.G217B.05190	HISTO_GX.Contig297.eannot.1501.final_new	PF12697.2|PF00561.15|PF12695.2|PF06821.8|PF05990.7	Abhydrolase_6|Abhydrolase_1|Abhydrolase_5|Ser_hydrolase|DUF900	Alpha/beta hydrolase family|alpha/beta hydrolase fold|Alpha/beta hydrolase family|Serine hydrolase|Alpha/beta hydrolase of unknown function (DUF900)	5.632776555392072	5.798466755282603	7.419684605255972	6.558533282472068	531.0	466.0	2721.0	1245.0			-1.276433195061959	-0.2068470998025438	0.7320625379630972
	SPX domain-containing protein	ucsf_hc.01_1.G217B.11490	HISTO_ZW.Contig245.eannot.1233.final_new	PF09359.5|PF03105.14|PF02656.10|PF01928.16	VTC|SPX|DUF202|CYTH	VTC domain|SPX domain|Domain of unknown function (DUF202)|CYTH domain	6.652116068538756	5.285901321559583	6.682759307185121	5.3265361292102	1720.0	522.0	2609.0	847.0			0.4798316161555767	0.5125846197363044	1.227134393154114
NIT56	 conserved protein of unknown function, nitrosative stress-induced transcript 	ucsf_hc.01_1.G217B.02173	HISTO_DM.Contig93.Fgenesh_histo.35.final_new	PF10469.4	AKAP7_NLS	AKAP7 2'5' RNA ligase-like domain	3.7073891929960494	3.298161557056784	4.5561693486567005	4.6640197164058765	129.0	76.0	345.0	309.0			-0.33830530085871	-0.8126387319621715	-0.23693915256998288
		ucsf_hc.01_1.G217B.06161		PF04018.8	DUF368	Domain of unknown function (DUF368)		-1.1941042685106902	5.299230999753179	4.9295780899022725	0.0	1.0	171.0	110.0					0.24056412503009916
	protein of unknown function, 85aa	ucsf_hc.01_1.G217B.11397	HISTO_ZU.Contig65.Fgenesh_histo.101.final_new	PF09723.5|PF13842.1|PF12773.2	Zn-ribbon_8|Tnp_zf-ribbon_2|DZR	Zinc ribbon domain|DDE_Tnp_1-like zinc-ribbon|Double zinc ribbon		5.549423371488231	3.75043700695006	6.78398983602065	0.0	66.0	36.0	245.0				-0.6813470371454979	-3.162641613891397
	conserved protein of unknown function, 90aa	ucsf_hc.01_1.G217B.02896	HISTO_DM.Contig940.Fgenesh_histo.30.final_new	PF04032.11|PF04438.11	Rpr2|zf-HIT	RNAse P Rpr2/Rpp21/SNM1 subunit domain|HIT zinc finger	5.133416904366978	5.131727320444145	4.346934837488728	4.54560322635748	151.0	118.0	130.0	124.0			1.296956921680191	1.1393435214735854	-0.3277571736895588
	MFS membrane sugar transporter	ucsf_hc.01_1.G217B.00475	HISTO_AZ.Contig47.eannot.1551.final_new	PF07690.11|PF00083.19	MFS_1|Sugar_tr	Major Facilitator Superfamily|Sugar (and other) transporter	7.530897315057912	2.9884207697112557	7.5865691168677065	4.827169240719057	2085.0	70.0	3218.0	395.0			0.4548030529921463	-1.2855290436208802	2.630311091327843
		ucsf_hc.01_1.G217B.10918		PF13360.1	PQQ_2	PQQ-like domain	3.752993160169472		5.6597543399531185	3.3118843873482424	44.0	0.0	245.0	40.0			-1.3962863249817055		2.218781167784069
NOS1	 C6 sexual development transcription factor NosA/Pro1, repressor of sexual development, no start met 	ucsf_hc.01_1.G217B.07173	HISTO_KF.Contig601.genewise.59.final_new	PF11951.3|PF00172.13	Fungal_trans_2|Zn_clus	Fungal specific transcription factor domain|Fungal Zn(2)-Cys(6) binuclear cluster domain	-3.9807485331224486	4.052803672423401	2.5883576786947193	6.699352410465607	1.0	205.0	141.0	2025.0			-6.058631357015226	-2.0933293106552844	-4.240083516591694
NMR1	nitrogen metabolite repression regulator NmrA	ucsf_hc.01_1.G217B.03239	HISTO_DY.Contig31.eannot.1427.final_new	PF05368.8|PF13460.1|PF01456.12	NmrA|NAD_binding_10|Mucin	NmrA-like family|NADH(P)-binding|Mucin-like glycoprotein	5.623235788182466	5.289631707053135	6.853291898617382	6.471975462919363	422.0	262.0	1470.0	938.0			-0.7195812556329746	-0.6291243284793069	0.2522276508772121
