pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description	"{""status"": ""ok"", ""message"": ""no clusters found"", ""data"": [], ""count"": 0}"
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3	418459:0003c8	E3L3T7	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	425011	Aspergillus niger CBS 513.88	425011:0011d5	A2QRE4	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	425265	Malassezia globosa CBS 7966	425265:000b3e	A8QAI7	Ribosomal protein L5 eukaryotic/L18 archaeal	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	426418	Pyrenophora tritici-repentis Pt-1C-BFP	426418:0001a2	B2WIQ9	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	426428	Fusarium oxysporum f. sp. lycopersici 4287	426428:0009bd	J9MR70	NA	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	431241	Trichoderma reesei QM6a	431241:0004b5	G0RSJ8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	436907	Vanderwaltozyma polyspora DSM 70294	436907:0003c3	A7TKQ5	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	441959	Talaromyces stipitatus ATCC 10500	441959:000856	B8M2C6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	441960	Talaromyces marneffei ATCC 18224	441960:000144	B6QCQ3	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	443226	Coccidioides posadasii str. Silveira	443226:0005c0	E9DAN8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	447093	Histoplasma capsulatum G186AR	447093:000434	C0NRD6	HAD-like domain	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	451804	Aspergillus fumigatus A1163	451804:00076e	B0XR75	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	452589	Trichoderma atroviride IMI 206040	452589:0006f8	G9NWM8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	481877	Enterocytozoon bieneusi H348	481877:0001b3	B7XI44	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	482561	Paracoccidioides brasiliensis Pb03	482561:000044	C0S7B1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	483514	Schizosaccharomyces octosporus yFS286	483514:000209	S9PXZ1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	483514	Schizosaccharomyces octosporus yFS286	483514:0001c8	S9QZG9	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	486041	Laccaria bicolor S238N-H82	486041:000465	B0CYD8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	498257	Verticillium dahliae VdLs.17	498257:0000fc	G2WUN5	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	500485	Penicillium rubens Wisconsin 54-1255	500485:000300	B6H4Z3	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	502779	Paracoccidioides lutzii Pb01	502779:000305	C1GPV3	NA	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	502780	Paracoccidioides brasiliensis Pb18	502780:000098	C1G1X6	NA	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	510516	Aspergillus oryzae RIB40	510516:0006e7	Q2UCF4	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	510951	Neurospora tetrasperma FGSC 2508	510951:00037d	F8MB66	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	510952	Neurospora tetrasperma FGSC 2509	510952:000394	G4UE57	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	515849	Podospora anserina S mat+	515849:0005b3	B2B802	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	526221	Verticillium alfalfae VaMs.102	526221:000375	C9SGS4	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	535722	Microsporum gypseum CBS 118893	535722:0003c2	E4USN6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	544711	Histoplasma capsulatum H88	544711:0000bb	F0USX6	HAD-like domain	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	544712	Histoplasma capsulatum H143	544712:000318	C6HT62	HAD-like domain	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	545124	Saccharomyces cerevisiae AWRI1631	545124:0003e2	B5VT34	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	546991	Blumeria graminis f. sp. hordei DH14	546991:0004df	N1J8J6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	554155	Arthroderma otae CBS 113480	554155:0000cc	C5FWF0	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559292	Saccharomyces cerevisiae S288c	559292:000d8f	RPL5	L1	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559295	Lachancea thermotolerans CBS 6340	559295:00025a	C5DEW6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559297	Blastomyces dermatitidis ER-3	559297:000257	C5GCB5	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559298	Blastomyces gilchristii SLH14081	559298:00063e	C5JMU6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559304	Millerozyma farinosa CBS 7064	559304:000e78	G8YDD8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559304	Millerozyma farinosa CBS 7064	559304:000cec	G8YFU7	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559305	Trichophyton rubrum CBS 118892	559305:000563	F2SP81	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559307	Zygosaccharomyces rouxii CBS 732	559307:000223	C5DXN6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	559882	Trichophyton equinum CBS 127.97	559882:00018e	F2PXL6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	561896	Postia placenta Mad-698-R	561896:000277	B8P326	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	566037	Saccharomycetaceae sp. Ashbya aceri	566037:00009c	R9XFV1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	573729	Myceliophthora thermophila ATCC 42464	573729:001931	G2Q8E1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	573826	Candida dubliniensis CD36	573826:00038f	B9WK63	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	574961	Saccharomyces cerevisiae JAY291	574961:000329	C7GJ84	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	578454	Candida parapsilosis CDC317	578454:000103	G8BKH8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	578455	Thielavia terrestris NRRL 8126	578455:000736	G2QTE8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	578457	Serpula lacrymans var. lacrymans S7.9	578457:000112	F8NNB1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	578458	Schizophyllum commune H4-8	578458:000350	D8PQ17	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	578460	Nosema ceranae BRL01	578460:00003d	C4V9T8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	578461	Nosema bombycis CQ1	578461:00024f	R0KLZ5	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	578461	Nosema bombycis CQ1	578461:0000e1	R0M6F5	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	590646	Candida tenuis ATCC 10573	590646:0000e2	G3BEI7	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	597362	Agaricus bisporus var. burnettii JB137-S8	597362:000611	K5WXA3	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	619300	Spathaspora passalidarum NRRL Y-27907	619300:00031c	G3AVX3	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	630390	Puccinia triticina 1-1 BBBD Race 1	630390:00007d	J3Q9J0	NA	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	643680	Saccharomyces cerevisiae EC1118	643680:0003a2	C8ZIP9	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	644223	Komagataella pastoris GS115	644223:0004f5	C4QWU8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:00094a	J3P0N6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	644358	Magnaporthiopsis poae ATCC 64411	644358:00042a	M4FYT9	NA	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	645133	Colletotrichum graminicola M1.001	645133:0001b5	E3QBL2	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	647933	Trichophyton tonsurans CBS 112818	647933:000587	F2SBE2	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	650164	Phanerochaete carnosa HHB-10118-sp	650164:000794	K5WKN7	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	653446	Blastomyces dermatitidis ATCC 18188	653446:00001c	F2T945	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	653667	Schizosaccharomyces cryophilus OY26	653667:0006ae	S9VWX4	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	653667	Schizosaccharomyces cryophilus OY26	653667:00023e	S9XA58	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	655819	Beauveria bassiana ARSEF 2860	655819:0000c1	J4W3G8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	655827	Metarhizium acridum CQMa 102	655827:000073	E9EAK3	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	655844	Metarhizium robertsii ARSEF 23	655844:000589	E9EJH0	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	655863	Grosmannia clavigera kw1407	655863:0001d3	F0XC11	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	656061	Tuber melanosporum Mel28	656061:000086	D5G4X7	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	658429	Pseudogymnoascus destructans 20631-21	658429:0000a6	L8G9Q7	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	660025	Fusarium oxysporum Fo5176	660025:000877	F9G4C0	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	660122	Nectria haematococca mpVI 77-13-4	660122:0002ee	C7YTC1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	663202	Trichophyton verrucosum HKI 0517	663202:000110	D4DH73	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	663331	Arthroderma benhamiae CBS 112371	663331:00051d	D4B564	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	665024	Bipolaris maydis ATCC 48331	665024:00078a	N4XC30	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	665079	Sclerotinia sclerotiorum 1980 UF-70	665079:000539	A7EYA0	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	665912	Bipolaris sorokiniana ND90Pr	665912:00031e	M2RUP0	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	671144	Wallemia mellicola CBS 633.66	671144:000492	I4YAA1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	671987	Setosphaeria turcica Et28A	671987:000c39	R0KN03	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	675120	Dothistroma septosporum NZE10	675120:000050	N1Q552	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	683840	Microbotryum violaceum p1A1 Lamole	683840:000075	U5HF98	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	684364	Batrachochytrium dendrobatidis JAM81	684364:00024e	F4NUR8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	692275	Sphaerulina musiva SO2202	692275:000002	N1QM75	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	701091	Bipolaris maydis C5	701091:0003d5	M2URM9	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	717646	Baudoinia panamericana UAMH 10762	717646:00069b	M2LX28	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	717982	Auricularia delicata TFB-10046 SS5	717982:0004f8	J0WUU3	NA	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	717982	Auricularia delicata TFB-10046 SS5	717982:0000d9	J0CV94	NA	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	721032	Saccharomyces cerevisiae Kyokai no. 7	721032:000444	G2WP50	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	743788	Fomitopsis pinicola FP-58527 SS1	743788:001af8	S8EHU1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	747089	Rhizophagus irregularis DAOM 181602	747089:00597a	U9TL92	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	747676	Melampsora larici-populina 98AG31	747676:00051e	F4R881	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	756982	Arthrobotrys oligospora ATCC 24927	756982:0004a5	G1X2P1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	759272	Chaetomium thermophilum var. thermophilum DSM 1495	759272:000308	G0SEG2	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	759273	Colletotrichum higginsianum IMI 349063	759273:002108	H1VR67	Ribosomal protein L5 eukaryotic/L18 archaeal	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	759273	Colletotrichum higginsianum IMI 349063	759273:00004d	H1VWS4	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	764097	Saccharomyces cerevisiae AWRI796	764097:00015f	E7KIW9	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	764098	Saccharomyces cerevisiae Lalvin QA23	764098:000214	E7KVH9	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	764099	Saccharomyces cerevisiae Vin13	764099:0000ae	E7M149	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	764100	Saccharomyces cerevisiae VL3	764100:00029d	E7QLB2	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	764101	Saccharomyces cerevisiae FostersO	764101:00023b	E7NNS8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	764102	Saccharomyces cerevisiae FostersB	764102:0001ad	E7QAA4	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	764103	Mixia osmundae IAM 14324	764103:000248	G7DXW6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	771870	Sordaria macrospora k-hell	771870:000060	F7W426	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	858893	Exophiala dermatitidis NIH/UT8656	858893:000725	H6BSD6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	861557	Pyrenophora teres f. teres 0-1	861557:000304	E3RM16	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	876142	Encephalitozoon intestinalis ATCC 50506	876142:00016d	E0S7L1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	881290	Nematocida parisii ERTm1	881290:0000a1	I3EQM0	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	889517	Saccharomyces cerevisiae CEN.PK113-7D	889517:000869	N1P1H9	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	907965	Encephalitozoon hellem ATCC 50504	907965:0000b4	I6UD14	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	914234	Gelatoporia subvermispora B	914234:0004b8	M2RPD5	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	931890	Eremothecium cymbalariae DBVPG#7215	931890:00005a	G8JXM8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	935791	Nematocida parisii ERTm3	935791:0000e1	I3EK73	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	936046	Agaricus bisporus var. bisporus H97	936046:000230	K9I6L1	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	936435	Serpula lacrymans var. lacrymans S7.3	936435:000674	F8PP37	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	944018	Nematocida sp. 1 ERTm2	944018:00005c	H8Z9C6	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	948595	Vavraia culicis subsp. floridensis	948595:000173	L2GR30	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	981350	Komagataella pastoris CBS 7435	981350:00026a	F2QP67	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	983506	Rhizoctonia solani AG-1 IA	983506:000000	L8X8E9	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	983644	Cordyceps militaris CM01	983644:000283	G3JR85	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	985895	Leptosphaeria maculans JN3	985895:0005e1	E5A589	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	993615	Vittaforma corneae ATCC 50505	993615:000137	L2GKV0	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	999809	Sporisorium reilianum SRZ2	999809:0001f5	E6ZPA5	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	999810	Botrytis cinerea T4	999810:0001e4	G2YE11	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1003232	Edhazardia aedis USNM 41457	1003232:0000c8	J9DSB3	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1028729	Fusarium pseudograminearum CS3096	1028729:0001ce	K3VQ35	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1033177	Aspergillus kawachii IFO 4308	1033177:0001a0	G7XNF4	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1064592	Naumovozyma castellii CBS 4309	1064592:0000b1	G0VCD2	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1069680	Pneumocystis murina B123	1069680:00050d	M7NSA4	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1069680	Pneumocystis murina B123	1069680:0000d6	M7NWF8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1071378	Naumovozyma dairenensis CBS 421	1071378:000063	G0WBC2	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1071380	Tetrapisispora blattae CBS 6284	1071380:0004cd	I2H9I8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1071381	Tetrapisispora phaffii CBS 4417	1071381:0001af	G8BVT8	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1071382	Kazachstania africana CBS 2517	1071382:00018b	H2AZB5	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1071383	Kazachstania naganishii CBS 8797	1071383:000099	J7S2T7	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1072389	Marssonina brunnea f. sp. multigermtubi MB_m1	1072389:000609	K1X577	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1076872	Torulaspora delbrueckii CBS 1146	1076872:000449	G8ZMS3	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1076935	Pyronema omphalodes CBS 100304	1076935:0032bd	U4LTJ2	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1078123	Fibroporia radiculosa TFFH 294	1078123:0001bd	J4I9R0	NA	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1097556	Taphrina deformans PYCC 5710	1097556:00018e	R4XAZ7	Ribosomal protein L18/L5	NA
EOG092C44EY	Ribosomal protein L5 eukaryotic/L18 archaeal	4751	1104152	Glarea lozoyensis 74030	1104152:0000d2	H0ECN7	Ribosomal protein L18/L5	NA
